,Expt,ClogP,Polarizability,Name,smiles
1963,-2.188,1.95,107.709,None,O=[N+]([O-])OCCCCCO[N+](=O)[O-]
1964,-1.143,1.35,170.90599999999995,None,CC(C)CC(C(=O)O)N(CCC#N)CCC#N
1965,-2.675,3.06,120.193,None,CC(CCC(C)O[N+](=O)[O-])O[N+](=O)[O-]
1967,-0.695,-1.12,135.916,None,CC(O)C(O)C(O)C(O)C=NNC(N)=O
1968,-1.912,0.67,144.208,None,CCc1nc2nc[nH]c(=O)c2nc1CC
1972,-1.349,-2.6,138.204,None,NC(=O)NCC(=O)NCC(=O)NCC(=O)O
1975,-3.4560000000000004,-2.62,99.54,None,Nc1[nH]c(=O)[nH]c2nc(=O)[nH]c1-2
1976,-2.931,0.63,149.627,None,CCc1nc2ncnc(N)c2nc1CC
1978,-1.71,2.19,144.915,None,COc1cc2nccnc2c(N)c1OC
1979,-1.137,1.94,126.811,None,CCCCCCOC(=O)C(C)O
1980,-1.273,3.0,151.779,None,CCCCCCCCOC(=O)C(C)O
1981,-0.68,0.53,120.334,None,CCCCC(NC(C)=O)C(=O)O
1982,-0.685,0.35,120.334,None,CCC(C)C(NC(C)=O)C(=O)O
1983,-1.888,1.86,95.225,None,CC(O[N+](=O)[O-])C(C)O[N+](=O)[O-]
1984,0.054000000000000006,-1.79,120.237,None,N=C(N)NCCCC(N)C(=O)O
1985,-2.1590000000000003,0.35,117.576,None,CCCCC(NC(N)=O)C(=O)O
1986,0.032,-0.19,130.216,None,CSCCC(NC(C)=O)C(=O)O
1987,-2.04,-1.18,146.555,None,O=S(CCCl)CCS(=O)CCCl
1988,-0.615,2.08,134.679,None,CC(SSC(C)C(=O)O)C(=O)O
1989,-0.431,-0.0934,130.06,None,CC(C)CC(NC(=O)CN)C(=O)O
1990,-0.705,0.98,137.281,None,CCC(SC(CC)C(=O)O)C(=O)O
1991,-1.823,1.58,147.16299999999995,None,CC(SCSC(C)C(=O)O)C(=O)O
1992,-2.891,1.38,159.64700000000005,None,CSC(CCC(SC)C(=O)O)C(=O)O
1993,-0.404,0.6,155.028,None,CC(C)C(N)C(=O)NC(C(=O)O)C(C)C
1994,-2.555,-0.12,131.765,None,NC(CSCC(N)C(=O)O)C(=O)O
1995,-0.173,1.13,167.512,None,CC(C)CC(N)C(=O)NC(C(=O)O)C(C)C
1996,-0.711,-2.24,112.745,None,CC(=O)NC(CCC(=O)O)C(=O)O
1997,0.016,-1.47,123.432,None,NC(=O)NN=CC(O)C(O)C(O)CO
1998,-1.286,2.06,147.751,None,CCSC(=S)OC(CC(=O)O)C(=O)O
1999,-1.699,1.23,153.17,None,CCOC(=S)SC(CC(N)=O)C(=O)O
2000,-1.186,2.06,147.751,None,CCOC(=S)SC(CC(=O)O)C(=O)O
2001,-0.102,-1.05,119.81,None,CC(CC(C)(C(=O)O)C(=O)O)C(=O)O
2003,-0.687,1.66,179.99599999999995,None,CC(C)CC(N)C(=O)NC(CC(C)C)C(=O)O
2006,0.309,-0.28,165.342,None,CC(C)CC(N)C(=O)NCC(=O)NCC(=O)O
2008,-0.111,-0.28,165.342,None,CC(C)CC(NC(=O)CNC(=O)CN)C(=O)O
2010,-3.14,4.25,200.74,None,CCCCCCCCCNC(=O)c1cccnc1
2011,-1.921,2.42,155.498,None,CCCCCCCCOCC(O)CO
2012,-1.971,-0.11,117.696,None,NNC(=O)c1ccc([N+](=O)[O-])s1
2013,-0.304,-0.78,137.075,None,O=C(Nc1ncccn1)c1cnccn1
2014,-0.949,1.62,132.23,None,CCCCCCNC(=O)C(C)O
2015,-2.627,1.33,139.548,None,NS(=O)(=O)c1nc2ccccc2s1
2016,-2.235,1.22,151.033,None,OC(=S)CCCCCCC(O)=S
2017,-1.717,3.76,178.239,None,CCCCOP(=O)(CCCC)CCCC
2018,-0.996,0.83,125.753,None,CCCC(=O)NNC(=O)CCC
2019,0.375,-0.95,125.753,None,CCC(=O)NCCNC(=O)CC
2020,-1.143,0.92,148.917,None,CCN(CC)S(=O)(=O)N(CC)CC
2021,-3.361,3.75,182.166,None,CCCCCCCCCCNC(=O)C(C)O
2022,-3.0610000000000004,4.06,176.747,None,CCCCCCCCCCOC(=O)C(C)O
2023,-2.1590000000000003,-0.67,117.576,None,NC(=O)NCCCCCC(=O)O
2024,-2.389,1.75,163.517,None,OC(=S)CCCCCCCC(O)=S
2025,-2.747,1.56,137.58100000000002,None,C=CCC(C(=O)NC(N)=O)C(C)C
2026,-3.069,2.28,176.00099999999995,None,OC(=S)CCCCCCCCC(O)=S
2027,-1.329,1.68,127.399,None,CCOC(=O)CCCC(=O)OCC
2028,-0.112,-2.55,109.399,None,O=C(NCCO)C(=O)NCCO
2029,-0.19,1.38,134.679,None,O=C(O)CCSSCCC(=O)O
2030,0.46,-0.41,120.97,None,N#CCCN(CCC#N)CC(=O)O
2031,-0.622,0.12,150.721,None,CCCC(=O)NCCNC(=O)CCC
2032,-2.725,1.97,123.704,None,COC(=O)C(C#N)C(=O)CC(C)C
2033,-2.156,1.9,150.721,None,CCCCC(=O)NNC(=O)CCCC
2034,-1.68,2.09,139.88299999999998,None,CCOC(=O)CCCCC(=O)OCC
2035,-0.586,1.21,132.162,None,CCOC(=O)CNC(C)=CC(C)=O
2036,-1.795,1.41,160.157,None,CC1(C)NC(=O)N(Cc2ccccc2)C1=O
2037,-0.897,-2.41,102.922,None,NC(=O)NCC(=O)NCC(=O)O
2038,-1.297,0.31,128.202,None,O=C(O)CNC(=S)SCC(=O)O
2039,-1.815,1.18,175.68900000000005,None,CCCCC(=O)NCCNC(=O)CCCC
2040,-2.53,2.79,164.851,None,CCOC(=O)CCCCCCC(=O)OCC
2041,-3.283,2.79,164.851,None,COC(=O)CCCCCCCCC(=O)OC
2042,-1.038,0.2,116.36,None,CCCCOC(=O)NS(N)(=O)=O
2043,-1.888,2.04,95.225,None,CCC(CO[N+](=O)[O-])O[N+](=O)[O-]
2044,-3.388,4.34,177.335,None,CCCCCCCCOC(=O)C(C)OC(C)=O
2045,-4.48,3.17,163.959,None,COc1ccc2c(c1)[nH]c1c(C)nccc12
2048,-1.749,1.07,141.328,None,CCC(CC)COC(=O)NS(N)(=O)=O
2049,-1.948,-1.78,119.767,None,CC(C=NNC(N)=O)=NNC(N)=O
2050,0.412,-2.64,159.335,None,O=C(CCCCC(=O)NCCO)NCCO
2055,-0.813,-0.0423,89.12799999999999,None,O=[N+]([O-])C12COP(=O)(OC1)OC2
2069,-1.449,3.24,154.44299999999996,None,O=C(O)CSSSSCC(=O)O
2070,-4.5539999999999985,-3.76,108.305,None,Nc1nc2[nH]c(=O)cnc2c(=O)[nH]1
2071,-2.154,-3.43,111.063,None,Cc1nc2c(=O)[nH]cnc2[nH]c1=O
2072,-3.052,1.64,135.167,None,CC1(C)OC(=O)c2cc([N+](=O)[O-])ccc21
2074,-1.929,-0.12,134.792,None,CC(=NNC(=O)c1nccs1)C(=O)O
2075,-3.687,-3.57,102.886,None,O=c1[nH]c2nc[nH]c(=O)c2[nH]c1=O
2076,-3.125,-3.48,102.886,None,O=c1cnc2[nH]c(=O)[nH]c(=O)c2[nH]1
2077,-3.302,2.06,163.959,None,Oc1cc2ccccc2cc1C1=NCCN1
2078,-0.35700000000000004,2.27,125.816,None,N#CC(C#N)=NNc1ccccc1
2079,-3.848,2.98,171.917,None,O=C(O)c1cccc(N=Nc2ccc(O)cc2)c1
2080,-3.329,3.72,171.917,None,O=C(O)c1ccccc1N=Nc1ccc(O)cc1
2083,-2.264,0.45,144.208,None,CCc1nc2cnc(=O)[nH]c2nc1CC
2084,-3.314,-0.55,136.738,None,CC(=NNC(=O)c1ccncc1)C(=O)O
2085,-3.938,-1.04,106.605,None,Cn1c(=O)[nH]c2c(=O)[nH]c(=O)[nH]c21
2086,-2.077,-0.68,137.796,None,COc1cc(N)c2c(c1OC)C(=O)OC2
2087,-1.155,2.15,98.289,None,O=C(c1ccccc1)C(F)(F)F
2088,-3.96,2.46,139.93,None,Cc1ccc2c([N+](=O)[O-])ccc(O)c2n1
2089,-2.577,3.41,164.372,None,Cc1cc(O)c(C(C)C)cc1C(=O)CCl
2090,-1.484,1.92,141.769,None,CCOc1nc(OCC)nc(OCC)n1
2092,-3.5460000000000003,4.75,132.685,None,Oc1c(O)c(Cl)c(Cl)c(Cl)c1Cl
2093,-4.357,3.26,145.751,None,COc1ccc([N+](=O)[O-])c2ccccc12
2094,-3.397,3.01,132.67700000000002,None,O=[N+]([O-])OCCCCCCCO[N+](=O)[O-]
2095,-4.723,3.89,158.974,None,O=[N+]([O-])c1ccc2c(c1)Cc1ccccc1-2
2096,-4.143,3.54,145.161,None,O=[N+]([O-])OCCCCCCCCO[N+](=O)[O-]
2097,-2.256,1.22,159.501,None,Cc1cn(Cc2ccccc2)c(=O)[nH]c1=O
2098,-3.921,2.89,170.81400000000005,None,CNC(=O)Oc1cc(C)c(SC)c(C)c1
2099,-4.057,-2.89,107.193,None,O=c1[nH]c(=O)c2[nH]c(=O)c(=O)[nH]c2[nH]1
2100,-3.164,1.04,140.518,None,O=C(O)c1ccc([N+](=O)[O-])c2cccnc12
2101,-0.5539999999999999,-0.6,157.972,None,CCOC(=O)N1CC(C)N(C(N)=O)CC1C
2103,-3.216,0.72,132.46,None,O=c1ccc2cc3ccoc3c(O)c2o1
2106,-2.167,1.23,162.915,None,O=C1CCCCCN1C(=O)c1ccccc1
2107,-1.474,1.56,104.497,None,O=C(O)c1ccccc1[N+](=O)[O-]
2108,-2.968,2.3,118.649,None,COC(=O)c1ccc(C(=O)O)cc1
2109,-2.774,2.48,120.193,None,O=[N+]([O-])OCCCCCCO[N+](=O)[O-]
2110,-3.035,1.8,116.981,None,COC(=O)c1ccc([N+](=O)[O-])cc1
2111,-1.545,1.27,143.871,None,CC=CCC1(C)C(=O)NC(=O)N(C)C1=O
2113,-0.602,-0.34,118.247,None,NNC(=O)c1ccc2c(c1)OCO2
2114,-2.616,1.1,122.683,None,CC1OC(=O)c2cc([N+](=O)[O-])ccc21
2115,-3.855,-3.76,108.305,None,Nc1nc2ncc(=O)[nH]c2c(=O)[nH]1
2116,-1.4069999999999998,0.72,144.915,None,NC(Cc1n[nH]c2ccccc12)C(=O)O
2117,-4.001,4.15,178.46200000000005,None,CCN(CC)c1ccc2c(C)cc(=O)oc2c1
2118,-2.707,-0.43,145.80100000000004,None,Nc1ccc(S(=O)(=O)O)c2ncccc12
2119,-2.5,0.37,145.80100000000004,None,Nc1c(S(=O)(=O)O)ccc2ncccc12
2120,-1.5619999999999998,1.73,122.462,None,COc1ccc(Cl)c(OC)c1O
2121,-1.641,0.69,124.068,None,NC(=O)COC(=O)c1ccccc1
2122,-4.272,3.64,141.444,None,Cc1ccc2ccccc2c1[N+](=O)[O-]
2123,-1.473,0.17,141.925,None,CCC1(CCO)C(=O)NC(=S)NC1=O
2124,-3.6,2.0,144.944,None,COc1c2ccoc2cc2oc(=O)ccc12
2125,-1.694,-0.0312,163.704,None,Nc1ccc(S(=O)(=O)N=C2CC=CN2)cc1
2126,-4.001,3.24,170.368,None,Cc1cc(=O)n(O)c2ccc3ccccc3c12
2127,-2.237,1.4,149.036,None,CCNC(=O)COC(=O)c1ccccc1
2128,-3.856,3.34,157.579,None,O=[N+]([O-])c1ccc(-c2ccccc2)cc1O
2130,-2.071,1.74,174.00400000000005,None,CCN(CC)C(=O)COC(=O)c1ccccc1
2131,-2.684,2.95,171.558,None,O=C(O)CSC(=S)OCc1ccccc1
2135,-2.528,1.71,144.52700000000004,None,CCCC1(CCC)C(=O)NC(=O)NC1=O
2136,-2.215,0.62,134.109,None,Cc1nc2ccc([N+](=O)[O-])cc2c(=O)[nH]1
2138,-2.55,1.63,135.167,None,CCC1OC(=O)c2cc([N+](=O)[O-])ccc21
2141,-2.458,1.14,148.261,None,CC1(c2ccccc2)C(=O)NC(=O)NC1=O
2142,-2.119,1.65,156.355,None,C=CCC1(CC(C)C)C(=O)NC(=O)NC1=O
2143,-1.517,1.09,171.985,None,CCOc1ccc(NC(C)=O)c2cccnc12
2144,-1.345,-0.91,138.384,None,CC(=O)c1c(C)ncc(C(=O)O)c1C(=O)O
2145,-1.7280000000000002,0.2,159.76,None,CC(CCC(=O)O)=NNC(=O)c1nccs1
2146,-2.384,0.59,148.515,None,CCc1nc2[nH]c(=O)[nH]c(=O)c2nc1CC
2147,-1.908,1.74,183.881,None,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C
2148,-3.824,3.18,128.96,None,O=[N+]([O-])c1ccc2ccccc2c1
2149,-2.297,1.74,129.487,None,CC(=NO)C(=NO)c1ccccc1
2150,-1.19,1.21,134.264,None,Cc1ccccc1OCC(O)CO
2151,-0.7290000000000001,0.57,138.571,None,COc1ccccc1OCC(O)CO
2152,-1.018,-0.02,138.571,None,OCCOc1cccc(OCCO)c1
2153,-2.966,2.59,125.229,None,O=C(O)c1ccc(Br)c([N+](=O)[O-])c1
2154,-2.825,3.61,168.25099999999995,None,CC(=O)CC(C)=NCCN=C(C)CC(C)=O
2155,-1.939,0.22,114.223,None,O=C(NO)c1ccc([N+](=O)[O-])cc1
2156,-2.531,3.04,160.93200000000004,None,CCC(C)c1ccccc1OC(=O)NC
2157,-2.869,0.82,126.707,None,CN(O)C(=O)c1ccc([N+](=O)[O-])cc1
2159,-2.283,1.84,126.707,None,CONC(=O)c1ccc([N+](=O)[O-])cc1
2160,-1.515,1.56,159.755,None,Cc1cc(C)nc(Oc2cc(C)n(C)n2)n1
2161,-1.879,0.42,146.278,None,NC(=O)CNC(=O)OCc1ccccc1
2162,-5.0939999999999985,0.96,175.704,None,COc1ccc2[nH]cc(CCNC(C)=O)c2c1
2164,-1.592,-0.23,161.70600000000005,None,CC(CCC(=O)O)=NNC(=O)c1ccncc1
2165,-2.31,2.51,132.339,None,CC(=O)Nc1ccc(Cl)cc1C
2166,-3.0810000000000004,1.84,171.917,None,O=C(O)c1ccc(NC(=O)c2cccnc2)cc1
2167,-3.383,2.32,177.33599999999996,None,O=C(NC(=O)c1cccnc1)Nc1ccccc1
2168,-2.172,1.83,156.355,None,C=CCC1(CCCC)C(=O)NC(=O)NC1=O
2169,-2.313,1.76,156.355,None,CCC=C(C)C1(CC)C(=O)NC(=O)NC1=O
2170,-2.622,1.05,166.893,None,CC(C)CC1(CCO)C(=O)NC(=S)NC1=O
2171,-0.7659999999999999,-0.38,132.631,None,CCC1(CC(C)=O)C(=O)NC(=O)NC1=O
2172,-3.159,2.76,138.60299999999998,None,CCCOc1ccc([N+](=O)[O-])cc1N
2173,-2.061,2.93,165.83700000000005,None,O=S(=O)(C1CCCCC1)C1CCCCC1
2174,-1.605,0.7,154.409,None,CCCC1(CCO)C(=O)NC(=S)NC1=O
2175,-1.455,2.82,180.564,None,COc1ccc2cc(CCC(C)=O)ccc2c1
2176,-0.762,1.01,149.036,None,CC(C)(NC(=O)c1ccccc1)C(=O)O
2177,-1.579,1.69,104.939,None,O=C(O)c1ccc(F)c([N+](=O)[O-])c1
2178,-3.484,0.43,141.166,None,COc1cc(C#N)c2c(c1OC)C(=O)OC2
2179,-3.112,1.41,122.956,None,COc1ccc(C(=O)O)cc1C(=O)O
2180,-1.987,1.81,122.956,None,COc1cc(C(=O)O)ccc1C(=O)O
2181,-2.334,2.27,180.496,None,O=C(O)C(=O)C(c1ccccc1)c1ccccc1
2182,-3.4810000000000003,2.52,168.668,None,O=C(O)CCC(=O)c1cccc2ccccc12
2183,-2.014,0.94,121.288,None,O=C(O)COc1ccccc1[N+](=O)[O-]
2185,-2.7310000000000003,1.99,172.31900000000005,None,O=C(O)c1ccccc1C(=O)c1ccc(O)cc1
2186,-2.401,0.51,149.624,None,CC(=O)NC(=O)COC(=O)c1ccccc1
2187,-1.966,-0.7,137.997,None,NC(=O)NS(=O)(=O)c1ccc(N)cc1
2188,-1.185,2.05,174.00400000000005,None,CCOC(=O)C(C)(C)NC(=O)c1ccccc1
2189,-2.668,0.92,153.343,None,CCOC(=O)Oc1ccc(NC(C)=O)cc1
2190,-0.745,-0.26,150.28,None,CC1(C(=O)O)NCCc2cc(O)c(O)cc21
2191,-1.914,2.42,167.81,None,CCC(C)(C(=O)O)N1C(=O)c2ccccc2C1=O
2193,-2.528,-0.96,139.539,None,NS(=O)(=O)c1ccc(S(N)(=O)=O)cc1
2194,-1.388,1.77,187.93400000000003,None,COc1ccc(C(O)C(O)c2ccccc2)cc1
2196,-1.096,-0.45,163.069,None,NC(Cc1ccc(O)cc1)C(=O)NCC(=O)O
2197,-0.893,0.64,164.46400000000003,None,COc1ccc(CC2NC(=O)N(C)C2=O)cc1
2200,-0.7290000000000001,0.29,152.553,None,CCOC(=O)N1CCN(C(=O)OCC)CC1
2201,-1.788,0.12,176.03099999999995,None,CCNC(=S)N1CCN(C(=O)OCC)CC1
2202,-0.46,-1.77,132.69,None,CNC(=S)NC1C(=O)NC(=O)NC1=O
2205,-3.656,2.71,160.135,None,CCC1(CC)OC(=O)c2cc([N+](=O)[O-])ccc21
2206,-4.1560000000000015,4.42,194.65,None,CCCCC(CCCC)(CCCC)C(=O)NO
2207,-3.049,2.61,135.964,None,COC(=O)c1ccc(N(C)C)cc1
2208,-2.14,1.53,122.368,None,COc1cccc(C(=O)O)c1OC
2209,-0.843,-0.4,119.506,None,NS(=O)(=O)c1ccc(NO)cc1
2210,-0.466,2.37,163.733,None,O=S(=O)(O)c1ccc2oc3ccccc3c2c1
2211,-2.727,2.61,164.666,None,O=C(c1ccccc1)N(O)c1ccccc1
2212,-1.4069999999999998,0.78,149.036,None,CC(=O)NC(Cc1ccccc1)C(=O)O
2213,-0.397,1.0,123.544,None,O=C(O)c1ccc(C(=O)O)c(C(=O)O)c1
2214,-1.86,1.61,174.00400000000005,None,CCOC(=O)C(Cc1ccccc1)NC(C)=O
2215,-5.275,3.8,165.605,None,Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1
2221,-3.345,4.24,194.65,None,CCCCC(CC)CC(CC)(CC)C(=O)NO
2222,-5.222,4.42,194.65,None,CCCCCCCCC(CC)(CC)C(=O)NO
2223,-4.0,3.87,194.65,None,CC(C)CC(CC(C)C)(CC(C)C)C(=O)NO
2224,-2.824,4.42,194.65,None,CCCCCCC(CCC)(CCC)C(=O)NO
2225,-4.796,4.42,194.65,None,CCCCCCCCCCC(C)(C)C(=O)NO
2226,-1.157,1.16,122.368,None,O=C(OCCO)c1ccccc1O
2227,-1.783,0.16,122.368,None,COc1cc(C(=O)CO)ccc1O
2228,-2.169,1.23,166.893,None,CCCCC1(CCO)C(=O)NC(=S)NC1=O
2229,-0.679,-0.69,159.63299999999995,None,O=C(O)CC1(O)CC(=O)N(c2ccccc2)C1=O
2230,-3.346,2.82,185.9,None,CCC(CC)(Cc1ccc(C)cc1)C(=O)NO
2231,0.487,-1.07,166.93900000000005,None,CN(C)C(=O)c1cccc(C(=O)N(C)C)c1
2232,-0.912,-0.0905,140.859,None,O=C(NC(CO)C(=O)O)c1ccccc1
2234,-1.766,-1.69,106.752,None,O=c1[nH]cc(NS(=O)(=O)O)c(=O)[nH]1
2235,-2.886,3.01,185.9,None,CCCC(CCC)(C(=O)NO)c1ccccc1
2236,-3.523,2.68,185.9,None,Cc1cc(C)c(CC(C)(C)C(=O)NO)c(C)c1
2238,-2.693,2.15,185.125,None,CCC1(CC)C(=O)N(C)N(c2ccccc2)C1=O
2239,-3.117,2.0,120.7,None,COc1ccc(OC)c([N+](=O)[O-])c1
2242,-2.224,2.13,160.917,None,CCCCCCCCNCC(O)CO
2243,-2.639,2.66,173.40099999999995,None,CCCCCCCCCNCC(O)CO
2244,-3.109,3.19,185.885,None,CCCCCCCCCCNCC(O)CO
2245,-0.962,-0.63,131.506,None,CNCC(O)c1ccc(O)c(O)c1
2246,-1.615,0.84,154.455,None,CC(C)(NC(=O)c1ccccc1)C(N)=O
2247,0.508,-1.9,166.93900000000005,None,CN(C)C(=O)c1ccccc1C(=O)N(C)C
2251,-1.791,0.72,165.05200000000005,None,O=C(O)CN1C(=O)NC(=O)C1Cc1ccccc1
2252,0.266,-0.92,166.93900000000005,None,CN(C)C(=O)c1ccc(C(=O)N(C)C)cc1
2255,-2.873,4.0,132.003,None,COc1c(O)cc(Cl)c(Cl)c1Cl
2256,-0.3670000000000001,-1.62,114.48,None,NC(=O)NC1(O)NC(=O)NC1(O)C(=O)O
2260,-1.5219999999999998,-0.88,178.953,None,Cc1c(NC(N)=O)c(=O)n(-c2ccccc2)n1C
2262,-3.658,3.92,132.003,None,COc1cc(Cl)c(Cl)c(Cl)c1O
2263,-2.102,1.82,144.299,None,CC(=O)C(Oc1ccccc1Cl)C(=O)O
2264,-2.937,1.94,124.807,None,O=C1C=Cc2ccccc2C1=NO
2267,-1.48,0.0537,135.44,None,O=C(O)c1ccccc1C(=O)OCCO
2268,-1.545,2.15,165.983,None,O=C(O)CSC(CC(=O)O)c1ccccc1
2271,-3.165,2.76,126.309,None,COC(=O)c1ccc(O)c(Br)c1
2272,-1.644,1.23,161.52,None,CC(CCC(=O)O)NC(=O)c1ccccc1
2274,-1.74,1.36,119.615,None,CC(=O)Nc1ccc(C)cc1F
2275,-1.359,1.93,119.615,None,CC(=O)Nc1ccc(F)cc1C
2276,-3.209,0.72,143.781,None,COc1cc([N+](=O)[O-])c2c(c1OC)C(=O)OC2
2277,-2.873,2.48,118.743,None,COC(=O)c1ccc(O)c(Cl)c1
2278,-3.585,0.98,144.72899999999996,None,CC(=O)CC(C)=Nc1ccc(O)cc1
2279,-0.544,0.26,132.094,None,O=C(NCCO)c1cc(O)ccc1O
2281,-3.851,2.52,168.668,None,O=C(O)CCC(=O)c1ccc2ccccc2c1
2282,-1.598,1.25,126.675,None,COC(=O)c1cc(O)c(OC)c(O)c1
2283,-2.057,0.58,155.929,None,Nc1ccc2c(O)cccc2c1S(=O)(=O)O
2284,0.706,-0.0691,109.884,None,O=C(O)Cc1cc(O)ccc1O
2286,0.298,1.02,134.748,None,CN(C)c1cccc(S(=O)(=O)O)c1
2287,-2.2880000000000003,0.94,122.956,None,COc1c(C(=O)O)cccc1C(=O)O
2288,-2.536,0.42,151.622,None,Nc1ccc2cccc(S(=O)(=O)O)c2c1
2289,-2.747,0.42,151.622,None,Nc1ccc2c(S(=O)(=O)O)cccc2c1
2290,0.009000000000000001,0.0419,153.343,None,CC(=O)NC(Cc1ccc(O)cc1)C(=O)O
2291,-2.169,-0.55,139.539,None,NS(=O)(=O)c1cccc(S(N)(=O)=O)c1
2293,-0.731,-0.4,163.069,None,NCC(=O)NC(Cc1ccc(O)cc1)C(=O)O
2295,-3.553,0.74,144.72899999999996,None,CC(=O)CC(C)=Nc1ccccc1O
2296,-3.2110000000000003,2.22,126.119,None,CCOc1ccc([N+](=O)[O-])cc1N
2297,-3.813,3.99,155.513,None,CCCCCOC(=O)c1ccc(O)cc1
2298,-3.949,4.52,167.997,None,CCCCCCOC(=O)c1ccc(O)cc1
2299,-2.155,-0.84,128.27100000000002,None,NC(=O)c1cccc(S(N)(=O)=O)c1
2300,-3.638,1.75,170.085,None,Nc1ccccc1C=Nc1ccccc1O
2301,-4.073,5.05,180.481,None,CCCCCCCOC(=O)c1ccc(O)cc1
2302,-3.047,0.97,129.917,None,COS(=O)(=O)c1ccc(C(=O)O)cc1
2304,-1.413,-0.0842,146.278,None,NC(C(=O)NCC(=O)O)c1ccccc1
2311,-3.841,0.81,124.807,None,NC1=CC(=O)C(=O)c2ccccc21
2313,-3.0780000000000003,-0.33,136.93200000000002,None,O=C(O)CCP(=O)(O)c1ccccc1
2314,-4.235,3.03,178.545,None,CC(=O)Nc1ccc2c(c1)Cc1ccccc1-2
2315,-0.985,1.78,135.566,None,CC(=O)Nc1cc(Cl)ccc1[N+](=O)[O-]
2316,-1.492,1.2,161.54399999999995,None,N#CCCNC(Cc1ccccc1)C(=O)O
2319,-3.2230000000000003,3.01,131.227,None,CCOC(=O)c1ccc(O)c(Cl)c1
2323,-2.302,-0.83,128.27100000000002,None,NC(=O)c1ccc(S(N)(=O)=O)cc1
2331,-1.408,-1.75,104.636,None,NC1C(O)C(O)C(O)C(O)C1O
2332,-2.7230000000000003,1.31,135.89600000000002,None,O=C(O)C=CC(=O)Nc1ccccc1
2338,-0.66,1.2,165.56099999999995,None,CN(C)CCNC(=O)NC1CCCCC1
2343,-1.3230000000000002,0.97,151.85299999999995,None,NC(=O)SCC(=O)Nc1ccccc1
2346,-0.297,0.0414,138.215,None,CC1C(=O)CCC2C(O)CCC(O)C12
2347,-2.39,1.52,131.455,None,CC(C)C1CCC(=NO)C(=NO)C1
2348,-3.965,2.41,156.423,None,CCC(C)(C)C1CCC(=NO)C(=NO)C1
2350,-1.022,-0.086,144.578,None,CNC(Cc1ccc(O)c(O)c1)C(=O)O
2358,-1.523,1.56,117.705,None,CC1(C)C(=O)C(=O)C2CCC1C2
2359,-1.256,1.43,130.545,None,CCOC(=O)C(O)c1ccccc1
2360,-1.781,0.5,122.012,None,CC12CCC(CC1=O)C2(C)C(=O)O
2361,-2.523,1.52,137.157,None,CC12CCC(C(=NO)C1=NO)C2(C)C
2362,-0.885,0.82,138.094,None,CC(C(=O)O)S(=O)(=O)c1ccccc1
2363,-1.225,0.26,153.343,None,CC(O)C(NC(=O)c1ccccc1)C(=O)O
2364,-1.225,1.36,153.499,None,O=C(O)CSC(C(=O)O)c1ccccc1
2365,0.385,1.24,149.036,None,CC(CC(=O)Nc1ccccc1)C(=O)O
2366,-2.096,2.08,186.488,None,CCN(CC)C(=O)C(C)OC(=O)c1ccccc1
2367,-0.865,0.35,168.481,None,CC(C(=O)N(C)C)S(=O)(=O)c1ccccc1
2368,-1.74,1.33,165.827,None,COC(C)C(NC(=O)c1ccccc1)C(=O)O
2369,-2.158,0.64,153.343,None,O=C(O)CNC(Cc1ccccc1)C(=O)O
2371,-1.795,0.57,152.263,None,CC(NC(=O)c1cccc([N+](=O)[O-])c1)C(=O)O
2372,-2.594,-0.0934,157.65,None,O=C(O)CNC(Cc1ccc(O)cc1)C(=O)O
2381,-1.983,3.29,151.20600000000005,None,Cc1cc(C(=O)CC(C)C)ccc1O
2382,-1.324,1.14,118.971,None,CC1CCC(C)C(=NO)C1=NO
2383,-1.833,1.18,118.971,None,CCC1CCC(=NO)C(=NO)C1
2385,-3.389,3.29,138.793,None,CCOC(=O)c1ccc(O)c(Br)c1
2386,-3.325,2.21,172.843,None,NC(=O)Cc1ccc(-c2ccccc2)cc1
2387,-3.378,3.54,143.711,None,CCCOC(=O)c1ccc(O)c(Cl)c1
2390,-2.798,2.5,137.947,None,C=CCOc1ccc([N+](=O)[O-])cc1N
2391,-1.161,-0.49,133.20600000000002,None,COc1ccc(N(C)C(N)=O)cc1
2392,-1.743,2.01,141.181,None,NC(=O)NN=CCOC1CCCCC1
2393,-1.658,0.0437,145.69,None,CCOc1ccc(N(C)C(N)=O)cc1
2394,-3.818,3.29,151.08700000000005,None,CCCCOc1ccc([N+](=O)[O-])cc1N
2395,-1.526,0.7,134.748,None,COc1ccc(C)cc1S(N)(=O)=O
2396,-3.514,4.07,156.195,None,CCCCOC(=O)c1ccc(O)c(Cl)c1
2398,-3.16,2.69,149.286,None,Cc1cc(Cl)ccc1OCC(O)=S
2399,-3.954,4.61,168.679,None,CCCCCOC(=O)c1ccc(O)c(Cl)c1
2402,-2.657,2.57,138.60299999999998,None,CC(C)Oc1ccc([N+](=O)[O-])cc1N
2403,-3.634,3.14,157.579,None,O=[N+]([O-])c1ccc(O)cc1-c1ccccc1
2404,-1.639,-0.13,143.513,None,CC(C(N)=O)S(=O)(=O)c1ccccc1
2405,-3.953,3.27,157.579,None,O=[N+]([O-])c1c(O)cccc1-c1ccccc1
