,Expt,ClogP,Polarizability,Name,smiles
1870,-0.89,1.92,96.948,"2,3-Dimethyl-2-pentanol  ",CCC(C)C(C)(C)O
1871,-1.15,1.92,96.948,"2,2-Dimethyl-3-pentanol  ",CCC(O)C(C)(C)C
1872,-1.22,1.92,96.948,"2,4-Dimethyl-3-pentanol  ",CC(C)C(O)C(C)C
1873,-0.85,1.92,96.948,"2,3-Dimethyl-3-pentanol  ",CCC(C)(O)C(C)C
1874,1.11,-0.75,65.503,"N,N-Dimethylacetamide  ",CC(=O)N(C)C
1875,-2.8,3.14,96.375,"1,2-Dimethylbenzene  ",Cc1ccccc1C
1876,-2.82,3.14,96.375,"1,3-Dimethylbenzene  ",Cc1cccc(C)c1
1877,-2.77,3.14,96.375,"1,4-Dimethylbenzene  ",Cc1ccc(C)cc1
1878,-3.55,3.58,80.157,"2,2-Dimethylbutane  ",CCC(C)(C)C
1879,-0.39,1.57,84.464,"2,3-Dimethylbutanol  ",CC(C)C(C)CO
1880,-4.3,4.37,98.343,"1,2-Dimethylcyclohexane  ",CC1CCCCC1C
1881,-4.14,4.37,138.217,"1,4-Dimethylnaphthalene  ",Cc1ccc(C)c2ccccc12
1882,-4.26,4.11,92.641,"2,4-Dimethylpentane  ",CC(C)CC(C)C
1883,-1.66,1.64,131.13299999999998,Dimethyl phthalate  ,COC(=O)c1ccccc1C(=O)OC
1884,-4.01,2.47,131.13299999999998,Dimethyl terephthalate  ,COC(=O)c1ccc(C(=O)OC)cc1
1885,-2.09,4.03,127.469,"1,4-Dipentadiene  ",C=CC=C(C)C=CC=CC
1886,-3.91,4.21,141.868,Diphenyl ether  ,c1ccc(Oc2ccccc2)cc1
1887,-4.08,4.21,150.045,Diphenylmethane  ,c1ccc(Cc2ccccc2)cc1
1888,-1.62,2.04,84.464,Dipropyl ether  ,CCCOCCC
1889,-1.7,2.5,93.229,Enanthaldehyde  ,CCCCCCC=O
1890,-0.15,0.45,53.396,Epichlorohydrin  ,ClCC1CO1
1891,-2.19,2.14,130.545,4-Ethoxy-3-methoxybenzaldehyde  ,CCOc1ccc(C=O)cc1OC
1892,-1.77,1.72,118.061,3-Ethoxy-4-hydroxybenzaldehyde  ,CCOc1cc(C=O)ccc1O
1893,-1.17,1.75,84.464,2-Ethyl-1-Butanol  ,CCC(CC)CO
1894,-2.11,2.82,109.432,2-Ethyl-1-Hexanol  ,CCCCC(CC)CO
1895,-3.21,3.67,108.859,1-Ethyl-2-methylbenzene  ,CCc1ccccc1C
1896,0.08,1.04,71.98,2-Ehyl-2-propanol  ,CCC(C)(C)O
1897,-0.85,2.1,96.948,3-ethyl-3-pentanol  ,CCC(O)(CC)CC
1898,-3.11,3.67,108.859,1-Ethyl-4-methylbenzene  ,CCc1ccc(C)cc1
1899,-0.04,0.71,60.084,Ethyl acetate  ,CCOC(C)=O
1900,-0.74,1.32,71.91199999999998,Ethyl acrylate  ,C=CC(=O)OCC
1901,-2.32,2.73,113.754,Ethyl benzoate  ,CCOC(=O)c1ccccc1
1902,-1.28,1.77,85.052,Ethyl butyrate  ,CCCC(=O)OCC
1903,-3.39,3.9,134.988,Ethyl caprylate  ,CCCCCCCC(=O)OCC
1904,-1.08,1.41,56.553,Ethylenedichloride  ,ClCCCl
1905,0.08,-1.69,38.835,Ethylene glycol  ,OCCO
1906,0.15,0.3,47.6,Ethyl formate  ,CCOC=O
1907,-2.71,3.37,122.504,Ethyl heptylate  ,CCCCCCC(=O)OCC
1908,-0.55,1.33,71.98,Ethyl isopropyl ether  ,CCOC(C)C
1909,-3.8,4.43,147.472,Ethyl pelargonate  ,CCCCCCCCC(=O)OCC
1910,-0.66,1.24,72.568,Ethyl propionate  ,CCOC(=O)CC
1911,-0.66,1.51,71.98,Ethyl propyl ether  ,CCCOCC
1912,-1.75,2.3,97.536,Ethyl valerate  ,CCCCC(=O)OCC
1913,-0.85,1.04,58.84,Ethyl vinyl ether  ,C=COCC
1914,-5.92,5.17,172.62099999999995,Fluoranthene  ,c1ccc2c(c1)-c1cccc3cccc-2c13
1915,-5.0,4.16,143.263,Fluorene  ,c1ccc2c(c1)Cc1ccccc1-2
1916,-3.13,3.23,106.964,1-Fluoro-4-iodobenzene  ,Fc1ccc(I)cc1
1917,-1.8,2.27,71.84899999999998,Flurobenzene  ,Fc1ccccc1
1918,-0.82,1.38,51.402,Furan  ,c1ccoc1
1919,-0.1,0.73,64.47399999999999,Furfural  ,O=Cc1ccco1
1930,-4.53,4.47,92.641,Heptane  ,CCCCCCC
1931,-1.81,2.47,96.948,1-Heptanol  ,CCCCCCCO
1932,-1.55,2.29,96.948,2-Heptanol  ,CCCCCC(C)O
1933,-1.47,2.29,96.948,3-Heptanol  ,CCCCC(O)CC
1934,-1.4,2.29,96.948,4-Heptanol  ,CCCC(O)CCC
1935,-3.82,3.96,91.985,trans-2-Heptene  ,CC=CCCCC
1936,-3.01,3.12,87.977,1-Heptyne  ,C#CCCCCC
1963,-3.67,4.47,109.217,Hexachloroethane  ,ClC(Cl)(Cl)C(Cl)(Cl)Cl
1964,-2.68,2.8,78.845,"1,5-Hexadiene  ",C=CCCC=C
1965,-3.84,3.94,80.157,Hexane  ,CCCCCC
1966,-1.24,1.94,84.464,1-Hexanol  ,CCCCCCO
1967,-0.89,1.75,84.464,2-Hexanol  ,CCCCC(C)O
1968,-0.8,1.75,84.464,3-Hexanol  ,CCCC(O)CC
1969,-3.23,3.43,79.501,1-Hexene  ,C=CCCCC
1970,-2.46,2.83,110.02,Hexyl acetate  ,CCCCCCOC(C)=O
1971,-5.21,5.34,146.311,Hexyl benzene  ,CCCCCCc1ccccc1
1972,-2.36,2.59,75.493,1-Hexyne  ,C#CCCCC
1974,-0.96,1.39,88.786,p-Hydroxybenzaldehyde  ,O=Cc1ccc(O)cc1
1976,-3.03,3.34,102.077,Indane  ,c1ccc2c(c1)CCC2
1977,-3.04,3.25,106.522,Iodobenzene  ,Ic1ccccc1
1978,-2.96,3.09,90.304,1-Iodobutane  ,CCCCI
1979,-1.6,2.03,65.336,Iodoethane  ,CCI
1980,-1.0,1.5,52.852,Iodomethane  ,CI
1981,-2.29,2.56,77.82,1-Iodopropane  ,CCCI
1982,-2.09,2.38,77.82,2-Iodopropane  ,CC(C)I
1983,-1.21,1.59,85.052,Isobutyl acetate  ,CC(=O)OCC(C)C
1984,-1.01,1.18,72.568,Isobutyl formate  ,CC(C)COC=O
1985,-0.52,1.22,71.98,Isopentanol  ,CC(C)CCO
1986,-0.55,1.06,72.568,Isopropyl acetate  ,CC(=O)OC(C)C
1987,-3.77,4.02,121.343,p-Isopropyltoluene  ,Cc1ccc(C(C)C)cc1
1989,-0.82,0.7,102.431,Malonicaciddiethylester  ,CCOC(=O)CC(=O)OCC
1990,-2.34,3.2,127.618,Menthol  ,CC1CCC(C(C)C)C(O)C1
1991,-1.82,0.7,146.851,Meprobamate  ,CCCC(C)(COC(N)=O)COC(N)=O
1992,-1.53,1.09,17.737000000000005,Methane  ,C
1993,-1.49,1.7,101.27,p-Methoxybenzaldehyde  ,COc1ccc(C=O)cc1
1994,-1.85,2.13,88.198,Methoxybenzene  ,COc1ccccc1
1996,-2.03,2.41,66.361,"2-Methyl-1,3-Butadiene  ",C=CC(=C)C
1997,-0.47,1.22,71.98,2-Methyl-1-Butanol  ,CCC(C)CO
1998,-1.11,1.75,84.464,2-Methyl-1-pentanol  ,CCCC(C)CO
1999,-1.14,1.75,84.464,4-Methyl-1-pentanol  ,CC(C)CCCO
2000,-3.24,3.25,79.501,4-Methyl-1-pentene  ,C=CCC(C)C
2001,-0.2,1.04,71.98,3-Methyl-2-Butanol  ,CC(C)C(C)O
2002,-1.72,2.63,109.432,3-Methyl-2-heptanol  ,CCCCC(C)C(C)O
2003,-1.72,2.63,109.432,2-Methyl-2-heptanol  ,CCCCCC(C)(C)O
2004,-1.38,2.1,96.948,5-Methyl-2-Hexanol  ,CC(C)CCC(C)O
2005,-1.08,2.1,96.948,2-Methyl-2-Hexanol  ,CCCCC(C)(C)O
2006,-0.8,1.57,84.464,4-Methyl-2-pentanol  ,CC(C)CC(C)O
2007,-0.49,1.57,84.464,2-Methyl-2-pentanol  ,CCCC(C)(C)O
2008,-0.72,1.57,84.464,3-Methyl-2-pentanol  ,CCC(C)C(C)O
2009,-1.6,2.63,109.432,3-Methyl-3-heptanol  ,CCCCC(C)(O)CC
2010,-1.0,2.1,96.948,3-Methyl-3-Hexanol  ,CCCC(C)(O)CC
2011,-0.7,1.57,84.464,2-Methyl-3-pentanol  ,CCC(O)C(C)C
2012,-0.38,1.57,84.464,3-Methyl-3-pentanol  ,CCC(C)(O)CC
2013,-0.52,0.18,47.6,Methyl acetate  ,COC(C)=O
2014,-0.22,0.79,59.428,Methyl acrylate  ,C=CC(=O)OC
2015,-5.89,5.14,167.575,9-Methyl anthracene  ,Cc1c2ccccc2cc2ccccc12
2016,-1.85,2.2,101.27,Methyl benzoate  ,COC(=O)c1ccccc1
2017,-0.87,1.15,38.469,Methyl bromide  ,CBr
2018,-0.99,1.539,71.98,Methyl butyl ether  ,CCCOC
2019,-0.8,1.44,80.745,Methyl butylketone  ,CCCCC(C)=O
2020,-0.82,1.24,72.568,Methyl butyrate  ,CCCC(=O)OC
2021,-3.39,3.37,122.504,Methyl caprylate  ,CCCCCCCC(=O)OC
2022,-0.88,0.97,30.903,Methyl chloride  ,CCl
2024,-3.85,3.88,85.859,Methyl cyclohexane  ,CC1CCCCC1
2025,-3.27,3.49,85.20299999999997,Methyl cyclohexene  ,CC1=CCCCC1
2026,-3.3,3.31,73.375,Methyl cyclopentane  ,CC1CCCC1
2027,0.52,0.37,55.777,Methyl ethyl ketone  ,CCC(C)=O
2028,-5.22,4.62,155.747,1-Methyl fluorene  ,Cc1cccc2c1Cc1ccccc1-2
2029,0.58,-0.23,35.116,Methyl formate  ,COC=O
2030,-2.58,3.03,118.197,Methyl heptyl ketone  ,CCCCCCCC(C)=O
2031,-2.05,2.5,105.713,Methyl hexyl ketone  ,CCCCCCC(C)=O
2032,-1.01,1.5,52.852,Methyl iodide  ,CI
2033,-0.74,1.25,80.745,Methyl isobutyl ketone  ,CC(=O)CC(C)C
2034,-0.06,0.8,59.496,Methyl isopropyl ether  ,COC(C)C
2035,-1.0,0.94,53.199,Methyl isothiocyanate  ,CN=C=S
2036,-0.8,1.35,71.91199999999998,Methyl methacrylate  ,C=C(C)C(=O)OC
2037,-3.7,3.91,125.733,1-Methyl naphthalene  ,Cc1cccc2ccccc12
2038,-3.77,3.91,125.733,2-Methyl naphthalene  ,Cc1ccc2ccccc2c1
2039,-3.74,3.76,80.157,2-Methyl pentane  ,CCCC(C)C
2040,-3.68,3.76,80.157,3-Methyl pentane  ,CCC(C)CC
2041,-1.42,1.97,93.229,Methyl pentylketone  ,CCCCCC(C)=O
2043,0.04,0.69,59.496,2-Methyl propanol  ,CC(C)CO
2044,-0.14,0.71,60.084,Methyl propionate  ,CCC(=O)OC
2045,-0.39,0.98,59.496,Methyl propyl ether  ,CCCOC
2046,-0.19,0.91,68.26100000000001,Methyl propyl ketone  ,CCCC(C)=O
2047,-0.24,1.15,71.98,Methyl-t-Butyl ether  ,COC(C)(C)C
2049,0.11,0.82,65.19800000000001,2-Methyl tetrahydrofuran  ,CC1CCCO1
2050,-1.36,1.77,85.052,Methyl valerate  ,CCCCC(=O)OC
2051,-6.17,6.19,184.336,Myristyl Alcohol  ,CCCCCCCCCCCCCCO
2052,-8.6,5.91,196.933,Naphthacene  ,c1ccc2cc3cc4ccccc4cc3cc2c1
2053,-3.6,3.45,113.249,Naphthalene  ,c1ccc2ccccc2c1
2054,-1.96,1.73,103.909,o-Nitroanisole  ,COc1ccccc1[N+](=O)[O-]
2055,-2.41,2.03,103.909,p-Nitroanisole  ,COc1ccc([N+](=O)[O-])cc1
2056,-1.83,1.95,87.118,Nitrobenzene  ,O=[N+]([O-])c1ccccc1
2057,-0.22,0.34,45.932,Nitroethane  ,CC[N+](=O)[O-]
2058,0.26,-0.2,33.448,Nitromethane  ,C[N+](=O)[O-]
2059,-0.8,0.87,58.416,1-Nitropropane  ,CCC[N+](=O)[O-]
2060,-0.62,0.68,58.416,2-Nitropropane  ,CC(C)[N+](=O)[O-]
2061,-2.46,2.41,99.602,m-Nitrotoluene  ,Cc1cccc([N+](=O)[O-])c1
2062,-2.31,2.41,99.602,o-Nitrotoluene  ,Cc1ccccc1[N+](=O)[O-]
2065,-5.05,5.03,116.953,1-Nonene  ,C=CCCCCCCC
2066,-4.24,4.19,112.945,1-Nonyne  ,C#CCCCCCCC
2075,-3.92,0.4,51.94300000000001,Octafluorocyclobutane  ,FC1(F)C(F)(F)C(F)(F)C1(F)F
2076,-5.24,5.01,105.125,Octane  ,CCCCCCCC
2077,-2.39,3.0,109.432,1-Octanol  ,CCCCCCCCO
2078,-2.09,2.82,109.432,2-Octanol  ,CCCCCCC(C)O
2079,-4.44,4.5,104.469,1-Octene  ,C=CCCCCCC
2080,-3.66,3.65,100.461,1-Octyne  ,C#CCCCCCC
2081,-3.17,3.56,118.197,Pelargonaldehyde  ,CCCCCCCCC=O
2082,-5.66,4.6,137.237,Pentachlorobenzene  ,Clc1cc(Cl)c(Cl)c(Cl)c1Cl
2094,-2.6,3.2,96.051,Pentachloroethane  ,ClC(Cl)C(Cl)(Cl)Cl
2095,-0.44,-2.36,84.90100000000002,Pentaerythritol  ,OCC(CO)(CO)CO
2096,-4.0,4.52,133.827,Pentamethylbenzene  ,Cc1cc(C)c(C)c(C)c1C
2097,-3.18,3.41,67.673,Pentane  ,CCCCC
2098,-0.6,3.25,127.618,1-Mentanol  ,CC(C)C1(C)CCCC(O)C1
2099,-0.29,3.2,127.618,2-Mentanol  ,CC(C)C1C(C)CCCC1O
2100,-0.24,3.25,127.618,3-Mentanol  ,CC1CCCC(O)(C(C)C)C1
2101,-2.68,2.9,67.017,1-Pentene  ,C=CCCC
2102,-2.54,2.89,67.017,Trans-2-pentene  ,CC=CCC
2103,-4.64,4.8,133.827,Pentylbenzene  ,CCCCCc1ccccc1
2104,-1.64,2.06,63.00899999999999,1-Pentyne  ,C#CCCC
2106,-2.3,1.63,135.964,Phenacetin  ,CCOc1ccc(NC(C)=O)cc1
2107,-5.26,4.68,155.091,Phenanthrene  ,c1ccc2c(c1)ccc1ccccc12
2108,-0.7,1.16,104.989,2-Phenoxyethanol  ,OCCOc1ccccc1
2110,-0.92,1.38,100.682,1-Phenylethanol  ,CC(O)c1ccccc1
2111,-0.4,1.03,88.198,Phenylmethanol  ,OCc1ccccc1
2112,-2.92,-1.73,117.003,Phthalamide  ,NC(=O)c1ccccc1C(N)=O
2113,-2.38,1.07,97.599,Phthalonitrile  ,N#Cc1ccccc1C#N
2116,-2.84,2.35,42.705,Propane  ,CCC
2117,0.58,0.37,43.293,Propionaldehyde  ,CCC=O
2118,0.28,0.0842,43.317,Propionitrile  ,CCC#N
2119,-0.72,1.24,72.568,Propyl acetate  ,CCCOC(C)=O
2120,-3.37,3.74,108.859,Propyl benzene  ,CCCc1ccccc1
2121,-2.67,3.26,126.238,Propyl benzoate  ,CCCOC(=O)c1ccccc1
2122,-1.92,2.3,97.536,Propyl butyrate  ,CCCOC(=O)CCC
2123,-0.59,0.13,40.23,Propylene oxide  ,CC1CO1
2124,-0.49,0.83,60.084,Propyl formate  ,CCCOC=O
2125,-1.34,1.86,84.464,Propyl isopropyl ether  ,CCCOC(C)C
2126,-4.23,-0.7,53.019,Propyzamide  ,CCC(N)=O
2127,-6.18,5.17,172.62099999999995,Pyrene  ,c1cc2ccc3cccc4ccc(c1)c2c34
2128,-0.56,0.27,73.23899999999998,Quinone  ,O=C1C=CC(=O)C=C1
2129,-2.61,2.7,95.719,Styrene  ,C=Cc1ccccc1
2130,-1.6,1.61,93.9,Styrene oxide  ,c1ccc(C2CO2)cc1
2136,-5.26,4.6,140.862,"2,4,3,5-Tetrachloroanisole  ",COc1cc(Cl)c(Cl)c(Cl)c1Cl
2137,-5.13,4.45,140.862,"2,4,5,6-Tetrachloroanisole  ",COc1c(Cl)cc(Cl)c(Cl)c1Cl
2138,-4.7,4.18,124.071,"1,2,3,4-Tetrachlorobenzene  ",Clc1ccc(Cl)c(Cl)c1Cl
2139,-4.68,4.31,124.071,"1,2,3,5-Tetrachlorobenzene  ",Clc1cc(Cl)c(Cl)c(Cl)c1
2140,-5.47,4.23,124.071,"1,2,4,5-Tetrachlorobenzene  ",Clc1cc(Cl)c(Cl)cc1Cl
2166,-1.74,2.17,82.885,"1,1,2,2-Tetrachloroethane  ",ClC(Cl)C(Cl)Cl
2167,-2.18,2.48,82.885,"1,1,1,2-Tetrachloroethane  ",ClCC(Cl)(Cl)Cl
2168,-1.75,2.17,82.885,"1,1,2,2-Tetrachloroethane  ",ClC(Cl)C(Cl)Cl
2169,-2.54,2.95,82.229,Tetrachloroethylene  ,ClC(Cl)=C(Cl)Cl
2170,-2.74,2.95,82.229,Tetrachloroethylene  ,ClC(Cl)=C(Cl)Cl
2171,-2.31,2.86,70.40100000000002,Tetrachloromethane  ,ClC(Cl)(Cl)Cl
2173,-2.38,2.46,73.175,"1,2,4,5-Tetraflurobenzene  ",Fc1cc(F)c(F)cc1F
2174,1.15,0.33,52.714,Tetrahydrofuran  ,C1CCOC1
2175,-0.03,0.89,65.19800000000001,Tetrahydropyran  ,C1CCOCC1
2176,-4.59,4.06,121.343,"1,2,4,5-Tetramethylbenzene  ",Cc1cc(C)c(C)cc1C
2177,-2.21,2.68,83.891,Toluene  ,Cc1ccccc1
2183,-1.91,2.29,79.933,Tribromomethane  ,BrC(Br)Br
2184,0.72,1.27,78.333,"2,2,2-TriChloro-1,1-ethanediol  ",OC(O)C(Cl)(Cl)Cl
2185,-4.29,3.95,127.696,"2,3,4-Trichloroanisole  ",COc1ccc(Cl)c(Cl)c1Cl
2186,-4.2,3.95,127.696,"2,4,6-Trichloroanisole  ",COc1c(Cl)cc(Cl)cc1Cl
2187,-4.1,3.77,110.905,"1,2,3-Trichlorobenzene  ",Clc1cccc(Cl)c1Cl
2188,-3.61,3.82,110.905,"1,2,4-Trichlorobenzene  ",Clc1ccc(Cl)c(Cl)c1
2189,-4.6,4.04,110.905,"1,3,5-Trichlorobenzene  ",Clc1cc(Cl)cc(Cl)c1
2201,-2.0,2.1,69.719,"1,1,1-Trichloroethane  ",CC(Cl)(Cl)Cl
2202,-1.48,1.68,69.719,"1,1,2-Trichloroethane  ",ClCC(Cl)Cl
2203,-2.14,2.1,69.719,"1,1,1-Trichloroethane  ",CC(Cl)(Cl)Cl
2204,-1.96,2.26,69.063,Trichloroethylene  ,ClC=C(Cl)Cl
2205,-1.93,2.26,69.063,Trichloroethylene  ,ClC=C(Cl)Cl
2206,-3.04,2.09,70.161,"1,1,2-Trichlorofluoroethane  ",FC(Cl)(Cl)CCl
2207,-1.17,1.76,57.235,Trichloromethane  ,ClC(Cl)Cl
2208,-1.92,1.96,82.20299999999997,"1,2,3-Trichloropropane  ",ClCC(Cl)CCl
2209,-4.37,4.33,144.487,"3,4,5-Trichloroveratrole  ",COc1cc(Cl)c(Cl)c(Cl)c1OC
2210,0.3,0.66,48.338,"1,1,1,-Trifluoro-2-propanol  ",CC(O)C(F)(F)F
2211,-0.72,1.74,96.948,"2,3,3-Trimethyl-2-Butanol  ",CC(C)(C)C(C)(C)O
2212,-1.27,2.27,109.432,"2,2,3-Trimethyl-3-pentanol  ",CCC(C)(O)C(C)(C)C
2213,-3.2,3.6,108.859,"1,2,3,-Trimethylbenzene  ",Cc1cccc(C)c1C
2214,-3.31,3.6,108.859,"1,2,4-Trimethylbenzene  ",Cc1ccc(C)c(C)c1
2215,-3.4,3.6,108.859,"1,3,5-Trimethylbenzene  ",Cc1cc(C)cc(C)c1
2216,-4.74,4.46,105.125,"2,2,4-Trimethylpentane  ",CC(C)CC(C)(C)C
2217,-6.74,5.91,196.933,Triphenylene  ,c1ccc2c(c1)c1ccccc1c1ccccc21
2218,0.96,-2.11,37.777,Urea  ,NC(N)=O
2219,-0.85,1.44,68.26100000000001,Veleraldehyde  ,CCCCC=O
2220,-1.31,1.96,104.989,Veratrole  ,COc1ccccc1OC
2221,-3.3,3.9,162.773,Vernolate  ,CCCSC(=O)N(CCC)CCC
2223,-4.23,3.87,118.031,"1,1,3,4,4-Pentachloro-1,2-Butadiene  ",ClC(Cl)=C=C(Cl)C(Cl)Cl
2232,-0.71,1.13,135.635,Aldicarb,CNC(=O)ON=CC(C)(C)SC
2235,-2.56,2.4,152.838,Carbaril,CNC(=O)Oc1cccc2ccccc12
2236,-1.21,1.76,158.457,Carbofuran,CNC(=O)Oc1cccc2c1OC(C)(C)C2
2238,-3.14,3.0,175.86,Carboxin,CC1=C(C(=O)Nc2ccccc2)SCCO1
2241,-4.41,3.58,131.321,chloroneb,COc1cc(Cl)c(OC)cc1Cl
2242,-2.0,3.09,72.946,chloropicrin,O=[N+]([O-])C(Cl)(Cl)Cl
2245,-3.39,3.49,149.13,Chlorpropham,CC(C)OC(=O)Nc1cccc(Cl)c1
2246,0.32,0.51,55.121,t-Crotonaldehyde,CC=CC=O
2254,-2.38,2.65,97.335,"1,2-Dibromo-3-chloropropane",ClCC(Br)CBr
2256,-1.7,2.75,131.909,Dicamba,COc1c(Cl)ccc(Cl)c1C(=O)O
2261,-0.74,0.48,145.89700000000005,Dimethoate,CNC(=O)CSP(=S)(OC)OC
2262,0.88,-0.8,93.078,"1,5-Dimethoxydiethyl ether",COCCOCCOC
2266,-2.7,3.37,150.289,EPTC,CCCN(CCC)C(=O)SCC
2267,-2.73,1.82,30.221,Ethane,CC
2268,-1.82,2.82,120.836,Eucalyptol,CC12CCC(CC1)C(C)(C)O2
2269,-3.3,2.24,152.838,Fenfuram,Cc1occc1C(=O)Nc1ccccc1
2271,-1.41,2.3,65.445,Halothane,FC(F)(F)C(Cl)Br
2277,-3.41,3.9,162.773,Pebulate,CCCCN(CC)C(=O)SCCC
2282,-2.78,3.18,145.505,Propanil,CCC(=O)Nc1ccc(Cl)c(Cl)c1
2286,-1.9816,2.71,117.556,1-naphthol,Oc1cccc2ccccc12
2290,-1.0638,0.34,110.996,Acetaminophen,c1ccc(Cn2ccnc2)cc1
2297,-3.2078,0.67,177.50799999999995,Azathioprine,Nc1ccc(Br)cc1C(=O)O
2301,-4.6983,4.03,196.018,Carprofen,O=c1[nH]c2cc(Cl)ccc2o1
2305,-5.0706,4.82,248.183,Chlorpromazine,C#CCN(C)C(C)Cc1ccccc1
2307,-6.7447,6.05,250.285,Chlorprothixene,CC1=NS(=O)(=O)c2cc(Cl)ccc2N1
2308,-2.6565,2.19,104.896,Chlorzoxazone,Oc1ccc(I)cc1
2316,-3.5998,3.68,271.242,Difloxacin,CC(C(=O)O)c1cccc(Oc2ccccc2)c1
2319,-3.8561,2.52,188.859,diphenylhydantoin,O=C(O)c1cc(Br)c(O)cc1O
2320,-3.1811,2.54,247.8,Enrofloxacin,CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1
2322,-3.6982,3.84,184.215,Fenoprofen,Nc1nc2nc[nH]c2c(=O)[nH]1
2323,-5.3546,5.62,178.476,Flufenamic acid,CN1C(=O)NC(=O)C(C)(C2=CCCCC2)C1=O
2325,-4.1518,4.12,180.35,Flurbiprofen,O=C(O)c1ccc(O)cc1
2326,-5.4881,2.01,311.155,Glipizide,CC(C)Cc1ccc(C(C)C(=O)O)cc1
2329,-2.9665,0.36,168.77700000000004,Hydroflumethiazide,Cc1cccc(Nc2ccccc2C(=O)O)c1C
2330,-1.4644,1.42,93.093,5-hydroxybenzoic acid,CC(=O)Nc1ccc(O)cc1
2332,-2.3328,2.37,230.056,Lomefloxacin,Cc1ncc([N+](=O)[O-])n1CCO
2334,-6.7447,5.33,189.634,Mefenamic acid,CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21
2336,-1.2214,-0.01,108.47,Metronidazole,COc1ccc2cc(C(C)C(=O)O)ccc2c1
2338,-3.6101,1.0,160.745,Nalidixic acid,O=C1CN(N=Cc2ccc([N+](=O)[O-])o2)C(=O)N1
2341,-4.5789,4.94,172.655,Niflumic acid,CC(=O)Nc1nnc(S(N)(=O)=O)s1
2345,-1.2655,2.74,239.623,Ofloxacin,c1cnc2c(c1)ccc1cccnc12
2346,-3.0881,-1.5,296.551,Oxytetracycline,Nc1ccc(N=Nc2ccccc2)c(N)n1
2347,-3.8672,3.74,253.23,Papaverine,CCC1(c2ccccc2)C(=O)NC(=O)NC1=O
2349,-4.1933,3.34,163.862,Phenazopyridine,O=C(O)c1ccccc1C(=O)O
2350,-2.2935,1.67,160.745,Phenobarbital,CC(C)NCC(O)COc1cccc2[nH]ccc12
2352,-1.4927,0.81,106.165,Phthalic acid,C=CCc1ccccc1OCC(O)CNC(C)C
2353,-3.7881,1.97,191.907,Pindolol,CCN(CC)CCOC(=O)c1ccc(N)cc1
2359,-3.1334,2.99,258.758,Sarafloxacin,CC(=O)NS(=O)(=O)c1ccc(N)cc1
2363,-6.1367,3.18,266.316,Sulfasalazine,NC12CC3CC(CC(C3)C1)C2
2367,-2.926,0.16,292.244,Tetracycline,Cc1ccc(C(C)C)c(O)c1
2372,-4.7889,5.15,250.103,Trimipramine,NCCc1c[nH]c2ccccc12
2379,-5.593,3.58,175.355,None,CN1c2ccccc2Sc2ccccc21
2380,-1.7380000000000002,0.31,124.068,None,O=C(O)CNC(=O)c1ccccc1
2381,-3.065,0.93,144.291,None,C1=NC=NC2N=C(c3ccccc3)N=C12
2385,-1.959,2.4,118.061,None,CCOC(=O)c1ccc(O)cc1
2386,-2.7060000000000004,2.93,130.545,None,CCCOC(=O)c1ccc(O)cc1
2387,-2.511,0.98,140.705,None,O=C1CC(=O)CC(c2ccccc2)C1
2388,-2.987,3.46,143.029,None,CCCCOC(=O)c1ccc(O)cc1
2389,-3.553,2.47,131.13299999999998,None,COC(=O)c1ccc(C(=O)OC)cc1
2390,-3.509,3.24,144.289,None,Cc1ccc(S(=O)(=O)N(Cl)Cl)cc1
2392,-2.312,1.63,132.55200000000002,None,CCC1OC(=O)c2cc(C#N)ccc21
2393,-2.676,2.74,158.18200000000004,None,CCNc1nc(NCC)nc(SC)n1
2395,-1.367,-0.49,139.059,None,CC1=Nc2ccccc2N=C(C)C1
2396,-2.654,1.99,125.761,None,Cc1ccc2c(c1)C=CS2(=O)=O
2397,-3.056,3.01,148.44799999999995,None,CCCCOC(=O)c1ccc(N)cc1
2400,-2.369,3.21,143.507,None,CCSC(=O)N1CCCCCC1
2401,-2.665,2.12,125.761,None,CC1=CS(=O)(=O)c2ccccc21
2402,-2.222,1.08,145.21200000000005,None,CC1(C)SCC(COC(N)=O)S1
2403,-2.6210000000000004,2.65,124.136,None,CCOC(=O)c1[nH]c(C)cc1C
2404,-1.886,0.82,139.764,None,NC(=O)OCC1COC2(CCCCC2)O1
2405,-3.522,2.12,175.882,None,NC(=O)OCC1CSC2(CCCCC2)S1
2406,-3.012,2.67,187.615,None,NC(=O)N1c2ccccc2C=Cc2ccccc21
2407,-5.227,3.34,153.121,None,Cc1cc2cc3c(C)cc(=O)oc3cc2o1
2408,-3.319,2.79,136.703,None,Cc1cc2cccc(O)c2nc1C
2409,-1.088,2.17,124.807,None,O=C(O)c1ccc2ccccc2n1
2410,-0.043,1.81,124.807,None,O=C(O)c1ccc2ncccc2c1
2411,-3.73,2.8,134.684,None,c1ccc2c(c1)[nH]c1cnccc12
2413,-2.824,1.32,157.82299999999995,None,NC(=O)OCC1CSC2(CCCCC2)O1
2414,-1.742,1.0,124.807,None,O=C(O)c1cccc2cccnc12
2415,-2.675,1.76,124.807,None,O=C(O)c1cccc2ncccc12
