,Expt,ClogP,Polarizability,Name,smiles
291,-7.39,6.42,203.391,"2,3´,4,4´,5-PCB",Clc1ccc(-c2cc(Cl)c(Cl)cc2Cl)cc1Cl
292,-6.27,5.4,177.05900000000003,"2,4,5-PCB",Clc1cc(Cl)c(-c2ccccc2)cc1Cl
293,-5.56,4.23,124.071,"1,2,4,5-tetrachlorobenzene",Clc1cc(Cl)c(Cl)cc1Cl
294,-4.52,3.86,205.143,stirofos,COP(=O)(OC)OC(=CCl)c1cc(Cl)c(Cl)cc1Cl
295,-2.96,3.21,145.075,"2,4,5-T",O=C(O)COc1cc(Cl)c(Cl)cc1Cl
296,-5.69,4.74,228.248,oxadiazon,CC(C)Oc1cc(-n2nc(C(C)(C)C)oc2=O)c(Cl)cc1Cl
297,-2.21,3.71,115.212,"2,4,5-trichlorophenol",Oc1cc(Cl)c(Cl)cc1Cl
298,-5.75,4.49,206.385,trichloronate,CCOP(=S)(CC)Oc1cc(Cl)c(Cl)cc1Cl
299,-5.72,4.84,185.724,ronnel,COP(=S)(OC)Oc1cc(Cl)c(Cl)cc1Cl
300,-3.18,2.22,218.518,metoclopramide,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC
301,-3.66,3.0,204.377,furosemide,NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl
302,-2.53,3.25,118.837,"4,5-dichloroquiaiacol",COc1cc(Cl)c(Cl)cc1O
303,-3.79,2.5,236.866,xipamide,Cc1cccc(C)c1NC(=O)c1cc(S(N)(=O)=O)c(Cl)cc1O
304,-8.6,6.83,216.557,"2,2´,3,3´,5´,6-PCB",Clc1cc(Cl)c(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)c1
305,-8.71,6.96,216.557,"2,2´,4,4´,6,6´-PCB",Clc1cc(Cl)c(-c2cc(Cl)cc(Cl)c2Cl)c(Cl)c1
306,-2.8,3.35,113.848,"phenol,4-chloro-3,5-dimethyl-",Cc1cc(O)cc(C)c1Cl
307,-4.63,4.31,124.071,"1,2,3,5-tetrachlorobenzene",Clc1cc(Cl)c(Cl)c(Cl)c1
308,-3.26,2.54,137.328,chloramben methyl ester,COC(=O)c1cc(Cl)cc(N)c1Cl
309,-2.47,2.52,124.844,chloramben,Nc1cc(Cl)cc(C(=O)O)c1Cl
310,-2.67,3.69,115.212,"2,3,5-trichlorophenol",Oc1cc(Cl)cc(Cl)c1Cl
311,-3.45,-0.74,217.6,chlorthalidone,NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl
312,-7.0,5.92,190.225,"2,2´,5,5´-PCB",Clc1ccc(Cl)c(-c2cc(Cl)ccc2Cl)c1
313,-6.02,5.43,177.05900000000003,"2,2´,5-PCB",Clc1ccc(Cl)c(-c2ccccc2Cl)c1
314,-6.01,5.51,177.05900000000003,"2,3´,5-PCB",Clc1cccc(-c2cc(Cl)ccc2Cl)c1
315,-6.25,5.52,177.05900000000003,"2,4´,5-PCB",Clc1ccc(-c2cc(Cl)ccc2Cl)cc1
316,-3.59,2.09,247.987,indapamide,CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1
317,-1.57,2.89,101.364,3-methyl-4-chlorophenol,Cc1cc(O)ccc1Cl
318,-8.65,6.65,216.557,"1,2,4-trichloro-3-(2,3,6-trichlorophenyl)benzene",Clc1ccc(Cl)c(-c2c(Cl)ccc(Cl)c2Cl)c1Cl
319,-8.65,6.74,216.557,"2,2´,3,3´,6,6´-PCB",Clc1cc(Cl)c(-c2c(Cl)ccc(Cl)c2Cl)cc1Cl
320,-7.43,6.37,203.391,"2,2',3,4,6-PCB",Clc1ccc(-c2c(Cl)ccc(Cl)c2Cl)c(Cl)c1
321,-6.29,5.31,177.05900000000003,"2,3,6-PCB",Clc1ccc(Cl)c(-c2ccccc2)c1Cl
322,-3.08,3.1,140.768,chlorfenac,O=C(O)Cc1c(Cl)ccc(Cl)c1Cl
323,-2.64,3.33,115.212,"2,3,6-Trichlorophenol",Oc1c(Cl)ccc(Cl)c1Cl
324,-7.8,6.05,190.225,"2,3´,4,4´-PCB",Clc1ccc(-c2ccc(Cl)c(Cl)c2)c(Cl)c1
325,-7.25,5.96,190.225,"2,3´,4´,5-PCB",Clc1ccc(Cl)c(-c2ccc(Cl)c(Cl)c2)c1
326,-6.29,5.46,177.05900000000003,"2´,3,4-PCB",Clc1ccc(-c2ccccc2Cl)cc1Cl
327,-4.92,3.45,183.345,"3,3´-dichlorobenzidine",Nc1ccc(-c2ccc(N)c(Cl)c2)cc1Cl
328,-6.39,4.99,163.893,"3,4-PCB",Clc1ccc(-c2ccccc2)cc1Cl
329,-6.51,6.1,190.225,"2,2´,4,4´-PCB",Clc1ccc(-c2ccc(Cl)cc2Cl)c(Cl)c1
330,-6.57,6.01,190.225,"2,2´,4,5´-PCB",Clc1ccc(-c2cc(Cl)ccc2Cl)c(Cl)c1
331,-6.21,5.61,177.05900000000003,"2,4,4´-PCB",Clc1ccc(-c2ccc(Cl)cc2Cl)cc1
332,-5.25,5.04,163.893,"2,4-PCB",Clc1ccc(-c2ccccc2)c(Cl)c1
333,-3.49,3.88,226.885,propiconazole,CCCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1
334,-3.59,3.82,110.905,"1,2,4-trichlorobenzene",Clc1ccc(Cl)c(Cl)c1
335,-4.46,5.17,185.673,triclosan,Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl
336,-3.67,3.51,156.877,"2,4-DB",O=C(O)CCCOc1ccc(Cl)cc1Cl
337,-2.51,2.58,131.909,"2,4-D",O=C(O)COc1ccc(Cl)cc1Cl
338,-2.45,2.93,144.393,dichlorprop,CC(Oc1ccc(Cl)cc1Cl)C(=O)O
339,-1.55,2.99,102.046,"2,4-dichlorophenol",Oc1ccc(Cl)cc1Cl
340,-2.82,3.71,153.344,methazole,Cn1c(=O)on(-c2ccc(Cl)c(Cl)c2)c1=O
341,-3.24,2.51,107.465,"3,4-dichloroaniline",Nc1ccc(Cl)c(Cl)c1
342,-3.0,3.18,145.505,propanil,CCC(=O)Nc1ccc(Cl)c(Cl)c1
343,-4.77,4.38,192.683,neburon,CCCCN(C)C(=O)Nc1ccc(Cl)c(Cl)c1
344,-3.46,2.46,154.549,chlorotoluron,Cc1ccc(NC(=O)N(C)C)cc1Cl
345,-3.8,2.78,155.231,diuron,CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1
346,-4.33,2.12,230.815,dimefuron,CN(C)C(=O)Nc1ccc(-n2nc(C(C)(C)C)oc2=O)c(Cl)c1
347,-2.56,1.8,158.856,metoxuron,COc1ccc(NC(=O)N(C)C)cc1Cl
348,-3.52,3.2,159.53799999999995,iinuron,CON(C)C(=O)Nc1ccc(Cl)c(Cl)c1
349,-1.25,3.22,102.046,"3,4-dichlorophenol",Oc1ccc(Cl)c(Cl)c1
350,-7.28,5.81,190.225,"2,2´,3,3´-PCB",Clc1cccc(-c2cccc(Cl)c2Cl)c1Cl
351,-7.21,6.32,203.391,"2,2',3,4,5-PCB",Clc1cc(Cl)c(-c2cccc(Cl)c2Cl)cc1Cl
352,-6.47,5.87,190.225,"2,2´,3,5´-PCB",Clc1ccc(Cl)c(-c2cccc(Cl)c2Cl)c1
353,-6.26,5.46,177.05900000000003,"2,3,4´-PCB",Clc1ccc(-c2cccc(Cl)c2Cl)cc1
354,-4.0,3.77,110.905,"1,2,3-trichlorobenzene",Clc1cccc(Cl)c1Cl
355,-1.3,2.83,102.046,"2,3-dichlorophenol",Oc1cccc(Cl)c1Cl
356,-5.27,4.93,163.893,"2,2´-PCB",Clc1ccccc1-c1ccccc1Cl
357,-5.28,5.02,163.893,"2,4´-PCB",Clc1ccc(-c2ccccc2Cl)cc1
358,-4.54,4.45,150.727,2-chlorobiphenyl,Clc1ccccc1-c1ccccc1
359,-4.08,2.66,240.496,triazolam,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2
360,-3.6,2.47,215.191,lorazepam,O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O
361,-6.36,6.22,214.537,"o,p'-DDE",ClC(Cl)=C(c1ccc(Cl)cc1)c1ccccc1Cl
362,-2.34,2.17,167.31599999999997,clomazone,CC1(C)CON(Cc2ccccc2Cl)C1=O
363,-3.52,3.27,97.057,o-chlorotoluene,Cc1ccccc1Cl
364,-3.05,3.28,97.739,"1,2-dichlorobenzene",Clc1ccccc1Cl
365,-4.38,3.23,235.196,fenarimol,OC(c1ccc(Cl)cc1)(c1cncnc1)c1ccccc1Cl
366,-1.89,2.04,101.952,o-chlorobenzoic acid,O=C(O)c1ccccc1Cl
367,-1.52,1.91,94.299,2-chloroaniline,Nc1ccccc1Cl
368,-1.4,1.28,119.855,2-chloroacetanilide,CC(=O)Nc1ccccc1Cl
369,-2.16,1.89,118.743,2-chlorophenoxyacetic acid,O=C(O)COc1ccccc1Cl
370,-2.46,2.68,101.364,2-chloroanisole,COc1ccccc1Cl
371,-2.22,2.23,131.227,2-(2-chlorophenoxy)propanoic acid,CC(Oc1ccccc1Cl)C(=O)O
372,-1.06,2.04,88.88,2-chlorophenol,Oc1ccccc1Cl
373,-4.18,2.58,190.599,methyl 2-chloro-9-hydroxy-fluorene-9-carboxylate,COC(=O)C1(O)c2ccccc2-c2ccc(Cl)cc21
374,-4.18,1.87,178.115,chlorflurecol-methyl,O=C(O)C1(O)c2ccccc2-c2ccc(Cl)cc21
375,-4.14,4.04,126.415,2-chloronaphthalene,Clc1ccc2ccccc2c1
376,-3.75,2.96,210.202,diazepam,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21
377,-5.23,4.28,235.226,phosalone,CCOP(=S)(OCC)SCn1c(=O)oc2cc(Cl)ccc21
378,-5.36,2.93,195.616,RTI 24,CCN1c2cc(Cl)ccc2NC(=O)c2cccnc21
379,-3.95,2.31,202.025,oxazepam,O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O
380,-2.83,2.19,104.896,chlorzoxazone,O=c1[nH]c2cc(Cl)ccc2o1
381,-4.7,4.08,330.926,thiopropazate,CC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1
382,-4.16,3.54,305.37,perphenazine,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1
383,-4.4,3.81,288.579,prochlorperazine,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1
384,-5.01,4.82,248.183,chlorpromazine,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21
385,-4.57,3.49,259.91900000000004,glafenine,O=C(OCC(O)CO)c1ccccc1Nc1ccnc2cc(Cl)ccc12
386,-2.86,3.01,150.24200000000005,chlordimenform,Cc1cc(Cl)ccc1N=CN(C)C
387,-2.23,2.49,131.227,(4-Chloro-2-methylphenoxy)acetic acid,Cc1cc(Cl)ccc1OCC(=O)O
388,-5.09,3.75,340.27,glyburide,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1
389,-2.55,2.83,143.711,mecoprop,Cc1cc(Cl)ccc1OC(C)C(=O)O
390,-3.95,4.62,184.991,dichlorphen,Oc1ccc(Cl)cc1Cc1cc(Cl)ccc1O
391,-4.48,4.04,110.905,"1,3,5-trichlorobenzene",Clc1cc(Cl)cc(Cl)c1
392,-4.8,2.67,182.465,procymidone,CC12CC1(C)C(=O)N(c1cc(Cl)cc(Cl)c1)C2=O
393,-4.38,3.06,209.287,rovral,CC(C)NC(=O)N1CC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O
394,-4.93,3.45,180.414,vinclozolin,C=CC1(C)OC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O
395,-1.34,3.33,102.046,"3,5-dichlorophenol",Oc1cc(Cl)cc(Cl)c1
396,-5.8,5.11,163.893,"3,3´-PCB",Clc1cccc(-c2cccc(Cl)c2)c1
397,-4.88,4.54,150.727,3-chlorobiphenyl,Clc1cccc(-c2ccccc2)c1
398,-3.04,3.42,97.739,"1,3-dichlorobenzene",Clc1cccc(Cl)c1
399,-4.53,5.08,235.515,chloropropylate,CC(C)OC(=O)C(O)(c1ccc(Cl)cc1)c1cccc(Cl)c1
400,-2.59,2.9,101.952,m-chlorobenzoic acid,O=C(O)c1cccc(Cl)c1
401,-1.37,1.81,94.299,3-chloroaniline,Nc1cccc(Cl)c1
402,-2.62,3.17,156.95,chlorbufam,C#CC(C)OC(=O)Nc1cccc(Cl)c1
403,-3.38,3.49,149.13,chloropham,CC(C)OC(=O)Nc1cccc(Cl)c1
404,-2.78,2.96,101.364,3-chloroanisole,COc1cccc(Cl)c1
405,-2.22,2.52,131.227,DL-2-(2-Chlorophenoxy)propionic acid,CC(Oc1cccc(Cl)c1)C(=O)O
406,-0.7,2.4,88.88,3-chlorophenol,Oc1cccc(Cl)c1
407,-6.56,5.12,163.893,"4,4´-PCB",Clc1ccc(-c2ccc(Cl)cc2)cc1
408,-5.2,4.55,150.727,4-chlorobiphenyl,Clc1ccc(-c2ccccc2)cc1
409,-5.93,6.17,266.83,"atovaquone(0,430mg/ml) - neutral",O=C1C(O)=C(C2CCC(c3ccc(Cl)cc3)CC2)C(=O)c2ccccc21
410,-6.9,6.37,214.537,"p,p´-DDE",ClC(Cl)=C(c1ccc(Cl)cc1)c1ccc(Cl)cc1
411,-5.91,4.82,251.373,pencycuron,O=C(Nc1ccccc1)N(Cc1ccc(Cl)cc1)C1CCCC1
412,-3.08,3.27,97.057,p-chlorotoluene,Cc1ccc(Cl)cc1
413,-5.84,4.01,240.467,coumachlor,CC(=O)CC(c1ccc(Cl)cc1)c1c(O)c2ccccc2oc1=O
414,-3.27,3.34,97.739,"1,4-dichlorobenzene",Clc1ccc(Cl)cc1
415,-4.53,5.08,235.515,chloropropylate,CC(C)OC(=O)C(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1
416,-4.62,3.1,250.193,indomethacin,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1
417,-3.31,2.65,101.952,p-chlorobenzoic acid,O=C(O)c1ccc(Cl)cc1
418,-4.43,4.2,250.185,anilofos,COP(=S)(OC)SCC(=O)N(c1ccc(Cl)cc1)C(C)C
419,-1.66,1.76,94.299,4-chloroaniline,Nc1ccc(Cl)cc1
420,-2.84,2.05,119.855,4-chloroacetanilide,CC(=O)Nc1ccc(Cl)cc1
421,-2.89,1.89,142.065,monuron,CN(C)C(=O)Nc1ccc(Cl)cc1
422,-3.9,2.61,174.85299999999995,buturon,C#CC(C)N(C)C(=O)Nc1ccc(Cl)cc1
423,-2.57,2.3,146.372,monolinuron,CON(C)C(=O)Nc1ccc(Cl)cc1
424,-4.89,3.2,212.526,chloroxuron,CN(C)C(=O)Nc1ccc(Oc2ccc(Cl)cc2)cc1
425,-2.29,2.03,118.743,4-chlorophenoxyacetic acid,O=C(O)COc1ccc(Cl)cc1
426,-2.78,2.82,101.364,4-chloroanisole,COc1ccc(Cl)cc1
427,-3.61,2.77,204.298,triadimefon,CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1cncn1
428,-0.7,2.43,88.88,4-chlorophenol,Oc1ccc(Cl)cc1
429,-5.74,5.61,237.269,carbophenothion,CCOP(=S)(OCC)SCSc1ccc(Cl)cc1
430,-3.03,2.3,178.889,chlorpropamide,CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1
431,-2.38,2.81,84.573,chlorobenzene,Clc1ccccc1
432,-7.28,13.68,245.565,dienochlor,ClC1=C(Cl)C(Cl)(C2(Cl)C(Cl)=C(Cl)C(Cl)=C2Cl)C(Cl)=C1Cl
433,-5.18,5.16,138.575,hexachlorocyclopentadiene,ClC1=C(Cl)C(Cl)(Cl)C(Cl)=C1Cl
434,-2.08,-0.3,150.935,tranid,CNC(=O)ON=C1C(Cl)C2CC(C#N)C1C2
435,-4.51,3.99,152.371,gamma-hexachlorocyclohexane,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl
436,-4.11,2.05,202.279,RTI 12,CCN1c2ncccc2C(=O)N(C)c2ccc(Cl)nc21
437,-0.87,-0.97,103.131,6-chloro-pteridine,Clc1cnc2ncncc2n1
438,-0.87,-0.71,103.131,7-chloro-pteridine,Clc1cnc2cncnc2n1
439,-2.75,2.94,132.189,picloram,Nc1c(Cl)c(Cl)nc(C(=O)O)c1Cl
440,-5.67,4.77,204.871,chlorpyriphos,CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl
441,-4.82,3.71,179.903,chlorpyriphos methyl,COP(=S)(OC)Oc1nc(Cl)c(Cl)cc1Cl
442,-4.58,1.45,255.087,chlorimuron ethyl (ph 7),CCOC(=O)c1ccccc1S(=O)(=O)NN(C=O)c1nc(Cl)cc(OC)n1
443,-4.41,4.44,186.43400000000003,chlorazine,CCN(CC)c1nc(Cl)nc(N(CC)CC)n1
444,-4.06,3.34,161.466,trietazine,CCNc1nc(Cl)nc(N(CC)CC)n1
445,-3.15,2.19,162.078,cyanazine,CCNc1nc(Cl)nc(NC(C)(C)C#N)n1
446,-4.55,2.28,136.498,simazine,CCNc1nc(Cl)nc(NCC)n1
447,-3.85,2.63,148.982,atrazine,CCNc1nc(Cl)nc(NC(C)C)n1
448,-3.79,3.69,173.95,Ipazine,CCN(CC)c1nc(Cl)nc(NC(C)C)n1
449,-4.43,2.98,161.466,propazine,CC(C)Nc1nc(Cl)nc(NC(C)C)n1
450,-1.72,1.76,180.515,azintamide,CCN(CC)C(=O)CSc1ccc(Cl)nn1
451,-3.66,2.99,195.584,isazofos,CCOP(=S)(OCC)Oc1nc(Cl)n(C(C)C)n1
452,-4.95,3.88,282.526,delmadinone acetate,CC(=O)OC1(C(C)=O)CCC2C3C=C(Cl)C4=CC(=O)C=CC4(C)C3CCC21C
453,-5.38,3.86,231.753,coumaphos,CCOP(=S)(OCC)Oc1ccc2c(C)c(Cl)c(=O)oc2c1
454,-5.38,3.94,231.753,coumaphos,CCOP(=S)(OCC)Oc1ccc2oc(=O)c(Cl)c(C)c2c1
455,-2.87,0.73,153.118,pyrazon,Nc1cnn(-c2ccccc2)c(=O)c1Cl
456,-2.48,1.76,143.965,terbacil,Cc1[nH]c(=O)n(C(C)(C)C)c(=O)c1Cl
457,-4.91,3.98,132.873,hexachlorobutadiene,ClC(Cl)=C(Cl)C(Cl)=C(Cl)Cl
458,-4.88,6.18,201.615,triallate,CC(C)N(C(=O)SCC(Cl)=C(Cl)Cl)C(C)C
459,-4.23,3.29,119.707,pentachlorobutadiene,ClC(Cl)=CC(Cl)=C(Cl)Cl
460,-2.54,2.95,82.229,tetrachloroethylene,ClC(Cl)=C(Cl)Cl
461,-3.39,4.19,168.37400000000005,2-chloroallyl diethyldithiocarbamate,C=C(Cl)CSC(=S)N(CC)CC
462,-2.51,2.73,80.839,2-chloro-2-methylbutane,CCC(C)(C)Cl
463,-1.64,1.77,55.897,"1,1-dichloroethylene",C=C(Cl)Cl
464,-6.29,7.15,278.013,permethrin,CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1
465,-8.02,6.27,291.1090000000001,cypermethrin,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1
466,-2.69,2.46,94.005,"2,3-dichloro-2-methylbutane",CC(Cl)C(C)(C)Cl
467,-1.96,2.26,69.063,trichloroethylene,ClC=C(Cl)Cl
468,-1.84,1.1,156.901,chloralose,OCC(O)C1OC2OC(C(Cl)(Cl)Cl)OC2C1O
469,-3.76,2.52,130.734,nitrapyrin,Clc1cccc(C(Cl)(Cl)Cl)n1
470,-3.67,4.47,109.217,hexachloroethane,ClC(Cl)(Cl)C(Cl)(Cl)Cl
471,-2.18,2.48,82.885,"1,1,1,2-tetrachloroethane",ClCC(Cl)(Cl)Cl
472,-2.0,2.1,69.719,"1,1,1-trichloroethane",CC(Cl)(Cl)Cl
473,-6.62,5.92,228.359,"o,p'-DDT",Clc1ccc(C(c2ccccc2Cl)C(Cl)(Cl)Cl)cc1
474,-7.15,5.92,228.359,"p,p´-DDT",Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1
475,-6.89,4.56,235.609,methoxychlor,COc1ccc(C(c2ccc(OC)cc2)C(Cl)(Cl)Cl)cc1
476,-2.6,3.2,96.051,pentachloroethane,ClC(Cl)C(Cl)(Cl)Cl
477,-4.19,4.61,242.387,triforine,O=CNC(N1CCN(C(NC=O)C(Cl)(Cl)Cl)CC1)C(Cl)(Cl)Cl
478,-4.19,3.81,241.075,triforine,O=CNC(N1C=CN(C(NC=O)C(Cl)(Cl)Cl)C=C1)C(Cl)(Cl)Cl
479,-0.22,0.48,126.479,trichlorfon,COP(=O)(OC)C(O)C(Cl)(Cl)Cl
480,-2.31,2.86,70.40100000000002,tetrachloromethane,ClC(Cl)(Cl)Cl
481,-2.17,2.54,70.331,trichloroacetonitrile,N#CC(Cl)(Cl)Cl
482,-5.67,5.74,232.666,dicofol,OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)C(Cl)(Cl)Cl
483,-5.4,2.4,201.805,captafol,O=C1C2CC=CCC2C(=O)N1SC(Cl)(Cl)C(Cl)Cl
484,-2.39,2.49,97.057,alfa-chlorotoluene,ClCc1ccccc1
485,-4.37,3.87,170.116,barbane,O=C(Nc1cccc(Cl)c1)OCC#CCCl
486,-3.99,4.16,105.807,1-chloroheptane,CCCCCCCCl
487,-3.12,3.63,93.323,1-chlorohexane,CCCCCCCl
488,-2.73,3.09,80.839,1-chloropentane,CCCCCCl
489,-2.03,2.56,68.355,1-chlorobutane,CCCCCl
490,-1.62,2.0,69.03699999999999,"1,3-dichloropropane",ClCCCCl
491,-1.47,2.03,55.871,1-chloropropane,CCCCl
492,-1.06,1.41,56.553,"1,2-dichloroethane",ClCCCl
493,-0.29,0.18,56.483,3-chloropropionitrile,N#CCCCl
494,-1.12,1.19,85.82799999999997,bis-(2-chloroethyl) ether,ClCCOCCCl
495,-1.16,-0.0826,101.554,bis-(2-chloroethyl)-sulfoxide,O=S(CCCl)CCCl
496,-1.5,0.21,105.861,1-chloro-2-(2-chloroethylsulfonyl)ethane,O=S(=O)(CCCl)CCCl
497,-1.06,1.5,43.387,chloroethane,CCCl
498,-1.36,1.65,55.215,3-chloropropylene,C=CCCl
499,-2.0,2.38,68.355,1-chloro-2-methylpropane,CC(C)CCl
500,-0.11,0.66,73.344,"1,3-dichloro-2-propanol",OC(CCl)CCl
501,-6.34,4.7,256.475,dialifos,CCOP(=S)(OCC)SC(CCl)N1C(=O)c2ccccc2C1=O
502,-0.63,1.19,44.069,dichloromethane,ClCCl
503,-0.09,0.14,43.999,chloroacetonitrile,N#CCCl
504,-4.19,4.51,236.518,butachlor,CCCCOCN(C(=O)CCl)c1c(CC)cccc1CC
505,-3.26,2.92,199.066,alachlor,CCc1cccc(CC)c1N(COC)C(=O)CCl
506,-2.73,3.0,211.55,metolachlor,CCc1cccc(C)c1N(C(=O)CCl)C(C)COC
507,-2.48,2.28,157.30700000000004,propachlor,CC(C)N(C(=O)CCl)c1ccccc1
508,-0.02,-0.85,53.701,chloroacetamide,NC(=O)CCl
509,0.93,-0.0471,48.282,chloroacetic acid,O=C(O)CCl
510,-1.5,-0.11,93.377,bis-(2.chloroethyl)-sulfone,O=S(=O)(CCl)CCCl
511,-1.75,1.44,42.731,chloroethylene,C=CCl
512,-3.77,2.88,152.57,chlorfenprop-methyl,COC(=O)C(Cl)Cc1ccc(Cl)cc1
513,-2.63,2.91,80.839,2-chloropentane,CCCC(C)Cl
514,-2.63,2.91,80.839,3-chloropentane,CCC(Cl)CC
515,-1.96,2.38,68.355,2-chlorobutane,CCC(C)Cl
516,-1.92,1.96,82.20299999999997,"1,2,3-trichloropropane",ClCC(Cl)CCl
517,-1.6,1.76,69.03699999999999,"1,2-dichloropropane",CC(Cl)CCl
518,-1.41,1.85,55.871,2-chloropropane,CC(C)Cl
519,-2.7,2.11,81.521,"2,3-dichlorobutane",CC(Cl)C(C)Cl
520,-2.68,0.24,206.949,trichlormethiazide,NS(=O)(=O)c1cc2c(cc1Cl)NC(C(Cl)Cl)NS2(=O)=O
521,-2.4,2.6,81.521,"1,1-dichlorobutane",CCCC(Cl)Cl
522,-1.48,1.68,69.719,"1,1,2-trichloroethane",ClCC(Cl)Cl
523,-5.03,2.5,202.345,quinonamid,O=C(CC(Cl)Cl)NC1=C(Cl)C(=O)c2ccccc2C1=O
524,-1.29,1.53,56.553,"1,1-dichloroethane",CC(Cl)Cl
525,-6.51,5.39,215.193,"o,p'-DDD",Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1
526,-7.2,5.39,215.193,"p,p´-DDD",Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)Cl)cc1
527,-1.74,2.17,82.885,"1,1,2,2-tetrachloroethane",ClC(Cl)C(Cl)Cl
528,-1.17,1.76,57.235,chloroform,ClC(Cl)Cl
529,-1.62,1.98,140.459,"N,N-diallyldichloroacetamide",C=CCN(CC=C)C(=O)C(Cl)Cl
530,-5.03,2.45,189.861,quinonamid,O=C1C(Cl)=C(NC(=O)C(Cl)Cl)C(=O)c2ccccc21
531,-2.15,-0.27,215.911,thiamphenicol,CS(=O)(=O)c1ccc(C(O)C(CO)NC(=O)C(Cl)Cl)cc1
532,-1.3,1.74,55.897,"1,2-dichloroethylene",ClC=CCl
533,0.52,0.68,184.709,dimecron,CCN(CC)C(=O)C(Cl)=CCOP(=O)(OC)OC
534,-4.08,5.13,188.449,diallate,CC(C)N(C(=O)SCC(Cl)=CCl)C(C)C
535,-2.6,1.36,107.851,"1,3-dichloro-5,5-dimethylhydantoin",CC1(C)C(=O)N(Cl)C(=O)N1Cl
536,-7.28,5.49,211.257,teflubenzuron,O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(F)c(Cl)c1F
537,-6.02,3.68,197.207,difluron,O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(Cl)cc1
538,-2.38,2.46,73.175,"1,2,4,5-tetrafluorobenzene",Fc1cc(F)c(F)cc1F
539,-2.31,2.43,73.175,"1,2,3,5-tetrafluorobenzene",Fc1cc(F)c(F)c(F)c1
540,-7.34,6.29,291.551,cyfluthrin,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1ccc(F)c(Oc2ccccc2)c1
541,-4.49,4.12,180.35,flurbiprofen,CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1
542,-1.8,0.5,193.902,fluconazole,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F
543,-3.37,2.31,207.646,flutriafol,OC(Cn1cncn1)(c1ccc(F)cc1)c1ccccc1F
544,-4.32,2.5,288.493,triamcinolone acetonide,CC1(C)OC2CC3C4CCC5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(C(=O)CO)O1
545,-3.43,1.23,254.172,fludrocortisone,CC12CCC(=O)C=C1CCC1C3CCC(O)(C(=O)CO)C3(C)CC(O)C12F
546,-4.1,2.02,261.693,fluoromethasone,CC(=O)C1(O)CCC2C3CC(C)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C
547,-4.71,3.78,329.0080000000001,betamethasone-17-valerate,CCCCC(=O)OC1(C(=O)CO)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C
548,-4.9,2.19,291.556,decadronal,CC(=O)OC1(C(=O)CO)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C
